Message,num_words,num_uppercase,num_lowercase_words,num_chars,num_special_chars,num_links,num_spam_words,num_digits,label
I think just yourself …Thanks and see you tomo,9,2,7,46,0,0,0,0,ham
If u dun drive then how i go 2 sch.,10,1,8,35,1,0,0,1,ham
I not at home now lei...,6,1,5,24,3,0,0,0,ham
Ok then i will come to ur home after half an hour,12,1,11,49,0,0,0,0,ham
U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,24,5,18,132,3,0,0,12,ham
Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...,19,2,16,80,6,0,0,1,ham
K then 2marrow are you coming to class.,8,1,7,39,1,0,0,1,ham
Pls send me your address sir.,6,1,5,29,1,0,0,0,ham
I want to lick your pussy now...,7,1,6,32,3,0,0,0,ham
"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack",14,2,12,75,4,0,0,0,ham
"I'll see, but prolly yeah",5,1,4,25,2,0,0,0,ham
Thought we could go out for dinner. I'll treat you! Seem ok?,12,3,9,60,4,0,0,0,ham
Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,37,6,25,154,9,0,0,0,ham
Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.,42,5,37,230,10,0,0,0,ham
What you doing?how are you?,5,1,4,27,2,0,0,0,ham
"Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though",18,1,16,92,2,0,0,1,ham
Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,20,3,16,87,5,0,0,4,ham
Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),23,5,18,116,4,0,0,0,ham
"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well.",28,6,17,126,13,0,0,0,ham
Yunny... I'm goin to be late,6,2,4,28,4,0,0,0,ham
Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,32,4,28,160,4,0,0,0,ham
May b approve panalam...but it should have more posts..,9,1,8,55,5,0,0,0,ham
"Sorry, I'll call later",4,2,2,22,2,0,0,0,ham
I dont thnk its a wrong calling between us,9,1,8,42,0,0,0,0,ham
Me i'm not workin. Once i get job...,8,2,6,36,5,0,0,0,ham
And by when you're done I mean now,8,2,6,34,1,0,0,0,ham
Is it your yahoo boys that bring in the perf? Or legal.,12,2,10,55,2,0,0,0,ham
No need to say anything to me. I know i am an outsider,13,2,11,54,1,0,0,0,ham
have you ever had one foot before?,7,0,7,34,1,0,0,0,ham
Just got to  &lt;#&gt;,4,1,3,22,5,0,0,0,ham
"Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her",19,4,13,103,8,0,0,0,ham
"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt",32,16,14,159,15,0,0,0,ham
Leave it wif me lar... Ü wan to carry meh so heavy... Is da num 98321561 familiar to ü?,19,3,15,87,7,0,0,8,ham
Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),27,9,17,153,9,0,0,1,ham
Infact happy new year. How are you where are you when are we seeing,14,2,12,67,1,0,0,0,ham
"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",30,18,14,146,10,0,0,4,ham
Lol I would but despite these cramps I like being a girl.,12,3,9,57,1,0,0,0,ham
I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.,32,4,28,157,4,0,0,0,ham
Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,27,3,24,139,3,0,0,0,ham
"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",37,6,28,158,9,0,0,0,ham
Ü comin to fetch us oredi...,6,1,5,28,3,0,0,0,ham
What's nannys address?,3,1,2,22,2,0,0,0,ham
Haf u eaten? Wat time u wan me 2 come?,10,2,7,38,2,0,0,1,ham
"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order",21,1,20,92,2,0,0,0,ham
This single single answers are we fighting? Plus i said am broke and you didnt reply,16,2,14,84,1,0,0,0,ham
It certainly puts things into perspective when something like this happens,11,1,10,74,0,0,0,0,ham
Now got tv 2 watch meh? U no work today?,10,2,7,40,2,0,0,1,ham
i felt so...not any conveying reason.. Ese he... What about me?,11,2,9,63,9,0,0,0,ham
How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.,21,4,17,134,6,0,0,0,ham
I told that am coming on wednesday.,7,1,6,35,1,0,0,0,ham
"Its ok, called mom instead have fun",7,1,6,35,1,0,0,0,ham
Well if I'm that desperate I'll just call armand again,10,3,7,54,2,0,0,0,ham
Are you at work right now ?,7,1,5,27,1,0,0,0,ham
Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,26,15,13,157,2,0,0,33,ham
Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,20,3,17,111,4,0,0,0,ham
"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!",32,7,23,157,13,0,0,0,ham
Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,23,2,21,124,8,0,0,0,ham
"Sorry, I'll call later",4,2,2,22,2,0,0,0,ham
Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,15,2,12,77,5,0,0,1,ham
And pls pls drink plenty plenty water,7,1,6,37,0,0,0,0,ham
How are you doing. How's the queen. Are you going for the royal wedding,14,3,11,71,3,0,0,0,ham
He's in lag. That's just the sad part but we keep in touch thanks to skype,16,2,14,74,3,0,0,0,ham
Ok lor then we go tog lor...,7,1,6,28,3,0,0,0,ham
Two teams waiting for some players,6,1,5,34,0,0,0,0,ham
Can ü send me a copy of da report?,9,1,8,34,1,0,0,0,ham
"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",13,0,13,67,5,0,0,1,ham
"Ok da, i already planned. I wil pick you.",9,2,7,41,3,0,0,0,ham
I just really need shit before tomorrow and I know you won't be awake before like 6,17,2,14,83,1,0,0,1,ham
I'm good. Have you registered to vote?,7,2,5,38,3,0,0,0,ham
"Hmm ok, i'll stay for like an hour cos my eye is really sore!",14,1,13,61,3,0,0,0,ham
Dear got bus directly to calicut,6,1,5,32,0,0,0,0,ham
Mm umma ask vava also to come tell him can play later together,13,1,12,62,0,0,0,0,ham
"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want",14,1,13,79,9,0,0,0,ham
"Sorry, I'll call later",4,2,2,22,2,0,0,0,ham
"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning",22,8,14,158,7,0,0,0,ham
&lt;#&gt;  w jetton ave if you forgot,7,0,7,37,5,0,0,0,ham
Ok i'm coming home now.,5,1,4,23,2,0,0,0,ham
Can not use foreign stamps in this country.,8,1,7,43,1,0,0,0,ham
"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy",21,2,19,108,7,0,0,0,ham
"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",27,11,22,155,6,0,0,3,ham
I will come tomorrow di,5,1,4,23,0,0,0,0,ham
Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,35,5,26,154,11,0,0,0,ham
C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.,18,2,15,84,2,0,0,1,ham
How are you enjoying this semester? Take care brother.,9,2,7,54,2,0,0,0,ham
"Get the door, I'm here",5,2,3,22,2,0,0,0,ham
"Lets use it next week, princess :)",7,1,5,34,3,0,0,0,ham
Or i go home first lar ü wait 4 me lor.. I put down my stuff first..,17,2,14,68,4,0,0,1,ham
I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,17,10,6,74,5,0,0,4,ham
No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),16,1,15,102,9,0,0,0,ham
Oi when you gonna ring,5,1,4,22,0,0,0,0,ham
Missed call alert. These numbers called but left no message. 07008009200,11,2,8,72,2,0,0,11,ham
I attended but nothing is there.,6,1,5,32,1,0,0,0,ham
No dear i was sleeping :-P,6,2,4,26,2,0,0,0,ham
Er mw im filled tuth is aight,7,1,6,29,0,0,0,0,ham
Will be office around 4 pm. Now i am going hospital.,11,2,8,52,2,0,0,1,ham
Actually i'm waiting for 2 weeks when they start putting ad.,11,1,9,60,2,0,0,1,ham
Anything lor if they all go then i go lor...,10,1,9,44,3,0,0,0,ham
"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",54,11,44,263,23,0,0,0,ham
Yo you around? A friend of mine's lookin to pick up later tonight,13,2,11,65,2,0,0,0,ham
Stupid auto correct on my phone,6,1,5,31,0,0,0,0,ham
Double eviction this week - Spiral and Michael and good riddance to them!,13,3,9,73,2,0,0,0,ham
"The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!, Gud night....",23,4,19,127,10,0,0,0,ham
"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",25,4,20,131,5,0,0,0,ham
Buy one egg for me da..please:),6,1,5,31,4,0,0,0,ham
Have you started in skye,5,1,4,24,0,0,0,0,ham
Have you bookedthe hut? And also your time off? How are you by the way?,15,3,12,71,3,0,0,0,ham
And several to you sir.,5,1,4,23,1,0,0,0,ham
U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,19,2,15,79,2,0,0,3,ham
I'm at home. Please call,5,2,3,24,2,0,0,0,ham
My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,20,3,15,97,8,0,0,0,ham
Now only i reached home. . . I am very tired now. . I will come tomorro,17,3,11,71,5,0,0,0,ham
Lol wtf random. Btw is that your lunch break,9,2,7,44,1,0,0,0,ham
"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe",32,11,25,155,6,0,0,0,ham
Detroit. The home of snow. Enjoy it.,7,3,4,36,3,0,0,0,ham
Okie...,1,1,0,7,3,0,0,0,ham
"Aight, I'm chillin in a friend's room so text me when you're on the way",15,2,13,71,4,0,0,0,ham
Is toshiba portege m100 gd?,5,1,4,27,1,0,0,3,ham
Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,17,7,12,105,2,0,0,5,ham
"accordingly. I repeat, just text the word ok on your mobile phone and send",14,1,13,74,2,0,0,0,ham
Loosu go to hospital. De dont let it careless.,9,2,7,46,2,0,0,0,ham
How much for an eighth?,5,1,4,23,1,0,0,0,ham
"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",22,15,17,118,5,0,0,0,ham
Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,20,4,16,92,10,0,0,0,ham
"How about clothes, jewelry, and trips?",6,1,5,38,3,0,0,0,ham
Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just £5 by replying GET BBDELUXE and take the challenge,27,16,20,156,2,0,0,1,ham
Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!,18,3,15,87,4,0,0,0,ham
I am late. I will be there at,8,2,6,29,1,0,0,0,ham
Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,35,11,22,154,8,0,0,0,ham
Are you plans with your family set in stone ?,10,1,8,45,1,0,0,0,ham
Pls dont forget to study,5,1,4,24,0,0,0,0,ham
You'll never believe this but i have actually got off at taunton. Wow,13,2,11,69,2,0,0,0,ham
"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat...",25,4,21,140,13,0,0,0,ham
She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy,23,2,21,114,3,0,0,0,ham
&lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,27,9,24,131,7,0,0,0,ham
The greatest test of courage on earth is to bear defeat without losing heart....gn tc,15,1,14,85,4,0,0,0,ham
SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,17,52,0,75,0,0,0,7,ham
Hey so whats the plan this sat?,7,1,6,31,1,0,0,0,ham
Beauty sleep can help ur pimples too.,7,1,6,37,1,0,0,0,ham
Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,24,2,22,122,1,0,0,0,ham
Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,22,25,10,136,12,0,0,21,ham
Where to get those?,4,1,3,19,1,0,0,0,ham
"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",22,2,20,106,4,0,0,0,ham
Ball is moving a lot.will spin in last :)so very difficult to bat:),13,1,12,67,5,0,0,0,ham
Can you please send me my aunty's number,8,1,7,40,1,0,0,0,ham
I've reached home finally...,4,1,3,28,4,0,0,0,ham
"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",33,4,28,152,6,0,0,1,ham
"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",23,5,20,138,6,0,0,0,ham
Yes. I come to nyc for audiitions and am trying to relocate.,12,2,10,60,2,0,0,0,ham
I pocked you up there before,6,1,5,28,0,0,0,0,ham
Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing,28,4,24,142,4,0,0,0,ham
I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),32,3,29,139,16,0,0,0,ham
Hey mr whats the name of that bill brison book the one about language and words,16,1,15,79,0,0,0,0,ham
"Okay, good, no problem, and thanx!",6,1,5,34,4,0,0,0,ham
"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.",59,7,55,290,9,0,0,0,ham
Call me when u're done...,5,1,4,25,4,0,0,0,ham
G.W.R,1,3,0,5,2,0,0,0,ham
You best watch what you say cause I get drunk as a motherfucker,13,2,11,63,0,0,0,0,ham
Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,15,12,5,74,3,0,0,9,ham
"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",23,29,3,160,12,0,0,26,ham
Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,35,34,22,153,11,0,0,0,ham
"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",17,3,14,104,6,0,0,0,ham
Are there TA jobs available? Let me know please cos i really need to start working,16,4,13,82,1,0,0,0,ham
"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?",13,3,10,77,5,0,0,0,ham
Yo come over carlos will be here soon,8,1,7,37,0,0,0,0,ham
I guess it is useless calling u 4 something important.,10,1,8,54,1,0,0,1,ham
Ha ha - had popped down to the loo when you hello-ed me. Hello!,14,2,11,63,4,0,0,0,ham
He dint tell anything. He is angry on me that why you told to abi.,15,2,13,66,2,0,0,0,ham
It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,62,6,56,329,9,0,0,1,ham
I keep ten rs in my shelf:) buy two egg.,10,1,9,40,3,0,0,0,ham
"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?",19,2,15,86,6,0,0,0,ham
Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,16,2,12,82,3,0,0,2,ham
Captain is in our room:),5,1,4,24,2,0,0,0,ham
"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later.",22,3,19,111,6,0,0,0,ham
HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN,37,115,0,155,3,0,0,1,ham
S...i will take mokka players only:),6,1,5,36,5,0,0,0,ham
Are you still playing with gautham?,6,1,5,35,1,0,0,0,ham
Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish,26,4,22,111,1,0,0,0,ham
"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;",14,2,12,72,8,0,0,0,ham
Sorry . I will be able to get to you. See you in the morning.,15,3,11,61,3,0,0,0,ham
Aight well keep me informed,5,1,4,27,0,0,0,0,ham
I am not having her number sir,7,1,6,30,0,0,0,0,ham
Am only searching for good dual sim mobile pa.,9,1,8,46,1,0,0,0,ham
That seems unnecessarily hostile,4,1,3,32,0,0,0,0,ham
Dude got a haircut. Now its breezy up there,9,2,7,43,1,0,0,0,ham
"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",26,6,18,161,10,0,0,21,ham
1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-),21,27,1,154,18,0,0,6,ham
i thought we were doing a king of the hill thing there.,12,0,12,55,1,0,0,0,ham
Nope i'll come online now..,5,1,4,27,3,0,0,0,ham
ALSO TELL HIM I SAID HAPPY BIRTHDAY,7,29,0,35,0,0,0,0,ham
Y bishan lei... I tot ü say lavender?,8,2,6,37,4,0,0,0,ham
Boo what time u get out? U were supposed to take me shopping today. :(,15,2,12,70,4,0,0,0,ham
"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?",22,2,19,115,4,0,0,1,ham
"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min",13,2,11,68,7,0,0,0,ham
on a Tuesday night r u 4 real,8,1,6,29,0,0,0,1,ham
Yes when is the appt again?,6,1,5,27,1,0,0,0,ham
Just got outta class gonna go gym.,7,1,6,34,1,0,0,0,ham
I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,13,3,10,66,7,0,0,0,ham
Ü all write or wat..,5,1,4,20,2,0,0,0,ham
Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!,27,4,22,139,10,0,0,1,ham
Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?,33,3,25,150,9,0,0,1,ham
Hi:)did you asked to waheeda fathima about leave?,8,1,7,49,3,0,0,0,ham
Enjoy urself tmr...,3,1,2,19,3,0,0,0,ham
You still around? I could use a half-8th,8,2,6,40,2,0,0,1,ham
U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,25,5,18,145,3,0,0,24,ham
You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days,24,3,21,113,7,0,0,0,ham
Ü bot notes oredi... Cos i juz rem i got...,10,2,8,43,6,0,0,0,ham
Yes. Rent is very expensive so its the way we save.,11,2,9,51,2,0,0,0,ham
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",31,3,28,156,3,0,0,0,ham
Hows the pain dear?y r u smiling?,7,1,6,33,2,0,0,0,ham
"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits",29,1,27,157,2,0,0,1,ham
"Sorry, I can't help you on this.",7,2,5,32,3,0,0,0,ham
"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ",32,104,0,142,4,0,0,3,ham
Ü only send me the contents page...,7,1,6,35,3,0,0,0,ham
"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs!",22,7,15,116,5,0,0,0,ham
"Don't Think About ""What u Have Got"" Think About ""How to Use It That You Have Got"" gooD ni8",19,16,3,90,5,0,0,1,ham
"I can't right this second, gotta hit people up first",10,1,9,52,2,0,0,0,ham
"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)",33,16,18,180,15,0,0,1,ham
So what about you. What do you remember,8,2,6,39,1,0,0,0,ham
Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,13,3,10,87,3,0,0,0,ham
Mm yes dear look how i am hugging you both. :-P,11,2,9,47,3,0,0,0,ham
I like dis sweater fr mango but no more my size already so irritating.,14,1,13,70,1,0,0,0,ham
1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,26,1,23,121,3,0,0,2,ham
Anytime lor...,2,1,1,14,3,0,0,0,ham
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,23,3,20,142,3,0,0,0,ham
"Ur balance is now £600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!",28,15,10,132,13,0,0,8,ham
Me fine..absolutly fine,3,1,2,23,2,0,0,0,ham
K and you're sure I don't have to have consent forms to do it :V,15,3,12,64,3,0,0,0,ham
How much is torch in 9ja.,6,1,5,25,1,0,0,1,ham
"Doing nothing, then u not having dinner w us?",9,1,8,45,2,0,0,0,ham
How are you. Just checking up on you,8,2,6,36,1,0,0,0,ham
Done it but internet connection v slow and can‘t send it. Will try again later or first thing tomo.,19,2,17,99,2,0,0,0,ham
Mathews or tait or edwards or anderson,7,1,6,38,0,0,0,0,ham
No need lar i go engin? Cos my sis at arts today...,12,2,10,51,4,0,0,0,ham
Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!,32,2,28,163,3,0,0,1,ham
S.i'm watching it in live..,5,1,4,27,4,0,0,0,ham
"see you then, we're all christmassy here!",7,0,7,41,3,0,0,0,ham
"K I'm ready,  &lt;#&gt; ?",5,2,2,25,8,0,0,0,ham
"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",29,7,25,151,9,0,0,0,ham
The greatest test of courage on earth is to bear defeat without losing heart....gn tc,15,1,14,85,4,0,0,0,ham
what are your new years plans?,6,0,6,30,1,0,0,0,ham
RECPT 1/3. You have ordered a Ringtone. Your order is being processed...,12,8,7,72,6,0,0,2,ham
Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!,14,5,7,60,5,0,0,0,ham
"Only just got this message, not ignoring you. Yes, i was. Shopping that is",14,3,11,74,4,0,0,0,ham
Dear :-/ why you mood off. I cant drive so i brother to drive,14,2,11,61,4,0,0,0,ham
When did dad get back.,5,1,4,22,1,0,0,0,ham
"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.",70,8,62,408,6,0,0,0,ham
Yes just finished watching days of our lives. I love it.,11,2,9,56,2,0,0,0,ham
Juz go google n search 4 qet...,7,1,5,31,3,0,0,1,ham
Many times we lose our best ones bcoz we are,10,1,9,44,0,0,0,0,ham
"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8",22,36,10,138,7,0,0,1,ham
Just getting back home,4,1,3,22,0,0,0,0,ham
"Sorry, I'll call later  &lt;#&gt; mins",6,2,4,38,7,0,0,0,ham
Dun need to use dial up juz open da browser n surf...,12,1,11,53,3,0,0,0,ham
"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit",19,2,16,93,8,0,0,0,ham
You also didnt get na hi hi hi hi hi,10,1,9,36,0,0,0,0,ham
Ya but it cant display internal subs so i gotta extract them,12,1,11,60,0,0,0,0,ham
If i said anything wrong sorry de:-),7,1,6,36,3,0,0,0,ham
Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,35,11,22,154,8,0,0,0,ham
How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,20,2,18,103,2,0,0,0,ham
"says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !",41,4,36,199,9,0,0,1,ham
How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already …,23,3,19,122,4,0,0,0,ham
Ok i msg u b4 i leave my house.,9,1,8,31,1,0,0,1,ham
Still at west coast... Haiz... Ü'll take forever to come back...,11,3,8,64,10,0,0,0,ham
MMM ... Fuck .... Merry Christmas to me,8,6,2,39,7,0,0,0,ham
alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...,15,3,12,83,7,0,0,0,ham
Update your face book status frequently :),7,1,5,42,2,0,0,0,ham
Just now saw your message.it k da:),7,1,6,35,3,0,0,0,ham
Was it something u ate?,5,1,4,23,1,0,0,0,ham
Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...,15,2,12,72,6,0,0,1,ham
Hey they r not watching movie tonight so i'll prob b home early...,13,1,12,66,4,0,0,0,ham
Yar lor... How u noe? U used dat route too?,10,3,7,43,5,0,0,0,ham
2mro i am not coming to gym machan. Goodnight.,9,1,8,46,2,0,0,1,ham
Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks,22,3,19,116,7,0,0,0,ham
Can u look 4 me in da lib i got stuff havent finish yet.,14,1,12,56,1,0,0,1,ham
Sounds great! Im going to sleep now. Have a good night!,11,3,8,55,3,0,0,0,ham
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",22,4,19,166,14,0,0,0,ham
How come u got nothing to do?,7,1,6,29,1,0,0,0,ham
Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,21,2,19,96,2,0,0,0,ham
i want to grasp your pretty booty :),8,0,7,36,2,0,0,0,ham
I've got it down to a tea. not sure which flavour,11,1,10,49,2,0,0,0,ham
I'm going 2 orchard now laready me reaching soon. U reaching?,11,2,8,61,3,0,0,1,ham
Dear i am not denying your words please,8,1,7,39,0,0,0,0,ham
