Message,num_words,num_uppercase,num_lowercase_words,num_chars,num_special_chars,num_links,num_spam_words,num_digits,label
"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",32,48,10,151,3,0,0,23,spam
Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ?,17,3,13,81,9,0,1,0,spam
Adult 18 Content Your video will be with you shortly,10,3,6,52,0,0,0,2,spam
"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.",32,48,10,152,4,0,0,23,spam
"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it.",43,4,39,234,10,0,1,0,spam
"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX",29,27,16,140,4,0,1,12,spam
"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16",26,23,10,152,9,0,0,18,spam
Printer is cool. I mean groovy. Wine is groovying,9,3,6,49,2,0,1,0,spam
"Yeah there's quite a bit left, I'll swing by tomorrow when I get up",14,3,11,67,3,0,1,0,spam
"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL",24,19,7,163,9,0,1,17,spam
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,24,16,13,139,8,0,0,28,spam
HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG,35,105,0,141,0,0,0,2,spam
URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,22,21,12,136,4,0,2,21,spam
"Sorry,in meeting I'll call later",5,2,3,32,2,0,0,0,spam
Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,28,19,19,148,4,0,0,3,spam
"Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx",19,4,14,85,3,0,0,2,spam
Where wuld I be without my baby? The thought alone mite break me and I dont wanna go crazy but everyboy needs his lady xxxxxxxx,25,4,21,128,1,0,0,0,spam
Yup n her fren lor. I'm meeting my fren at 730.,11,2,8,47,3,0,0,3,spam
"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe",70,5,64,327,14,0,0,0,spam
Hey now am free you can call me.,8,1,7,32,1,0,1,0,spam
"URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011",20,13,8,119,6,0,2,21,spam
NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT,3,36,0,40,2,0,0,0,spam
NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,22,17,16,164,25,0,0,0,spam
"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2",25,24,4,159,8,0,1,19,spam
Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,19,9,11,106,2,0,1,8,spam
No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,31,21,19,147,6,0,1,15,spam
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",24,29,10,122,1,0,0,23,spam
This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only,23,9,15,134,7,0,1,5,spam
"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",18,26,9,110,3,0,0,32,spam
"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",28,7,15,162,9,0,1,19,spam
FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free,30,36,17,152,3,0,1,11,spam
Wat time do u wan 2 meet me later?,9,1,7,34,1,0,0,1,spam
I love ya too but try and budget your money better babe. Gary would freak on me if he knew,20,2,18,90,1,0,0,0,spam
One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..,56,8,49,295,15,0,1,0,spam
EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+,31,57,8,152,7,0,1,15,spam
You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.,22,3,19,141,9,1,0,0,spam
Ay wana meet on sat?ü wkg on sat?,8,1,7,33,2,0,0,0,spam
"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola",23,4,19,112,4,0,0,0,spam
Am going to take bath ill place the key in window:-),11,1,10,52,3,0,1,0,spam
LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,27,60,7,140,3,0,1,3,spam
We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;,19,3,16,110,7,0,1,0,spam
"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.",64,6,57,297,12,0,0,0,spam
Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?,33,6,26,149,6,0,0,1,spam
Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.,31,5,26,154,8,0,0,0,spam
Now am free call me pa.,6,1,5,23,1,0,1,0,spam
Stop knowing me so well!,5,1,4,24,1,0,1,0,spam
Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,30,7,22,143,6,0,2,19,spam
1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+,29,23,13,139,6,0,1,20,spam
Thats cool. i liked your photos. You are very sexy!,10,2,8,51,3,0,0,0,spam
"Haha better late than ever, any way I could swing by?",11,2,9,53,2,0,1,0,spam
Ok going to sleep. Hope i can meet her.,9,2,7,39,2,0,0,0,spam
Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,26,1,25,119,3,0,0,0,spam
sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,33,42,20,144,2,0,1,4,spam
CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.,23,108,0,136,4,0,0,1,spam
"Sorry,  in meeting I'll call you later",7,2,5,38,2,0,0,0,spam
Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,23,25,11,145,6,0,0,22,spam
Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,33,16,20,160,3,0,0,23,spam
This is the 2nd time we have tried to contact u. U have won the £1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,28,7,20,151,5,0,1,37,spam
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",19,29,6,101,3,0,0,23,spam
"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",17,8,11,114,13,1,0,0,spam
UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117,27,30,16,158,3,0,1,29,spam
In meeting da. I will call you,7,2,5,30,1,0,0,0,spam
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",30,9,20,153,7,0,1,19,spam
UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub,19,25,8,146,6,0,1,25,spam
Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?,34,3,29,134,3,0,0,4,spam
"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",34,8,24,145,16,0,0,1,spam
"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?",24,3,19,105,4,0,0,0,spam
I want snow. It's just freezing and windy.,8,2,6,42,3,0,2,0,spam
URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,28,23,17,158,5,0,2,19,spam
Its like that hotel dusk game i think. You solve puzzles in a area thing,15,2,13,72,1,0,0,0,spam
"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",26,17,13,136,8,0,1,22,spam
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,24,19,13,142,8,0,0,28,spam
Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),24,4,20,149,11,0,0,0,spam
"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me",20,2,18,92,3,0,1,0,spam
HI ITS KATE CAN U GIVE ME A RING ASAP XXX,11,31,0,41,0,0,0,0,spam
"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate",26,13,15,156,8,0,1,18,spam
"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",30,8,16,173,5,0,1,33,spam
K actually can you guys meet me at the sunoco on howard? It should be right on the way,19,2,17,86,1,0,0,0,spam
Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,26,6,20,120,6,0,0,0,spam
"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",71,44,31,444,42,0,0,11,spam
Hey tmr maybe can meet you at yck,8,1,7,33,0,0,0,0,spam
"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p",25,18,14,138,4,0,0,18,spam
This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only,24,9,15,134,6,0,1,5,spam
HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX,24,66,0,93,1,0,0,3,spam
Okie ü wan meet at bishan? Cos me at bishan now. I'm not driving today.,15,3,12,71,4,0,0,0,spam
"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",23,23,13,146,4,0,1,14,spam
"No worries, hope photo shoot went well. have a spiffing fun at workage.",13,1,12,71,3,0,0,0,spam
I'm freezing and craving ice. Fml,6,2,4,33,2,0,1,0,spam
"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",34,8,24,145,16,0,0,1,spam
Ok... The theory test? when are ü going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free,27,5,21,128,8,0,1,2,spam
"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",25,8,21,140,3,0,0,17,spam
R u sure they'll understand that! Wine * good idea just had a slurp!,14,2,11,68,4,0,1,0,spam
Can... I'm free...,3,2,1,18,7,0,1,0,spam
"Hey elaine, is today's meeting still on?",7,1,6,40,3,0,0,0,spam
"complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+",21,24,11,149,4,0,1,27,spam
FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline,25,12,19,160,3,0,1,16,spam
Please CALL 08712402972 immediately as there is an urgent message waiting for you,13,5,10,81,0,0,1,11,spam
"I'm in a meeting, call me later at",8,1,7,34,2,0,0,0,spam
URGENT! Your Mobile number has been awarded with a £2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,21,13,11,126,3,0,2,17,spam
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589",28,6,20,152,3,0,2,15,spam
Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,28,8,16,157,3,0,1,21,spam
Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,28,19,16,157,1,0,1,18,spam
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470",28,6,20,152,3,0,2,15,spam
Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,20,13,9,160,9,0,1,18,spam
Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out,28,13,19,157,5,0,1,2,spam
Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx,17,2,15,101,2,0,1,0,spam
If india win or level series means this is record:),10,1,9,51,2,0,1,0,spam
Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only,28,14,19,139,6,0,1,7,spam
Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,20,5,16,153,5,0,0,0,spam
"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. ..",13,12,3,89,5,0,1,0,spam
"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer...",27,4,23,141,14,0,0,0,spam
Its  &lt;#&gt; k here oh. Should i send home for sale.,11,2,9,54,7,0,0,0,spam
URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,27,23,16,156,5,0,2,18,spam
I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,35,1,34,180,6,0,0,0,spam
Be sure to check your yahoo email. We sent photos yesterday,11,2,9,59,1,0,0,0,spam
Change windows logoff sound..,4,1,3,29,2,0,1,0,spam
I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free,23,10,18,126,11,0,1,0,spam
"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P",25,8,21,140,3,0,0,17,spam
"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",30,11,16,161,12,0,1,16,spam
I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,18,3,15,95,1,0,0,0,spam
says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.,22,2,19,114,14,0,0,0,spam
Free any day but i finish at 6 on mon n thurs...,12,1,10,48,3,0,1,1,spam
I'm serious. You are in the money base,8,2,6,38,2,0,0,0,spam
I always chat with you. In fact i need money can you raise me?,14,2,12,62,2,0,0,0,spam
"Well, I was about to give up cos they all said no they didn‘t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?",40,4,36,192,4,0,0,0,spam
"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.",60,4,56,287,6,0,0,0,spam
"Im sorry bout last nite it wasnt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx",25,3,22,114,3,0,0,1,spam
I not free today i haf 2 pick my parents up tonite...,12,1,10,53,3,0,1,1,spam
"You are a £1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE",23,16,11,149,3,0,2,25,spam
"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!",32,8,22,157,8,0,0,3,spam
Thank You meet you monday,5,2,3,25,0,0,0,0,spam
"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",29,16,17,152,8,0,0,27,spam
"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt...",22,5,16,123,16,0,0,1,spam
URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,27,22,17,156,4,0,2,23,spam
Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,12,12,7,68,2,0,0,13,spam
Its ok..come to my home it vl nice to meet and v can chat..,14,1,13,59,4,0,0,0,spam
Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com,20,26,7,133,10,0,1,8,spam
Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,24,37,6,144,8,0,0,15,spam
You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,27,11,19,149,7,0,0,3,spam
They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..,18,2,16,83,4,0,0,0,spam
"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning",27,2,25,128,2,0,1,0,spam
You are right. Meanwhile how's project twins comin up,9,2,7,53,2,0,1,0,spam
I sent your maga that money yesterday oh.,8,1,7,41,1,0,0,0,spam
Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,22,41,4,142,7,0,0,23,spam
I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,32,7,25,155,2,0,0,14,spam
If you were/are free i can give. Otherwise nalla adi entey nattil kittum,13,2,11,72,2,0,1,0,spam
Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,29,22,11,157,3,0,1,21,spam
Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.,18,18,3,114,6,0,2,19,spam
"Call me. I m unable to cal. Lets meet bhaskar, and deep",12,3,9,55,3,0,0,0,spam
No. I.ll meet you in the library,7,2,5,32,2,0,0,0,spam
8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity,32,28,17,165,4,0,0,24,spam
Meeting u is my work. . . Tel me when shall i do my work tomorrow,16,2,12,65,3,0,0,0,spam
Thank you princess! You are so sexy...,7,2,5,38,4,0,0,0,spam
He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes,29,1,28,154,1,0,1,0,spam
Studying. But i.ll be free next weekend.,7,2,5,40,3,0,1,0,spam
"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?",30,8,14,135,13,0,0,0,spam
You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,28,18,18,150,7,0,2,16,spam
Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub,27,27,8,177,7,0,1,32,spam
Dad says hurry the hell up,6,1,5,26,0,0,0,0,spam
I'll meet you in the lobby,6,1,5,26,1,0,0,0,spam
"Sir, i am waiting for your call, once free please call me.",12,1,11,58,3,0,1,0,spam
Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx,27,2,25,128,1,0,0,0,spam
You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,28,3,23,157,3,0,1,23,spam
Ok. Very good. Its all about making that money.,9,3,6,47,3,0,0,0,spam
Aight do you still want to get money,8,1,7,36,0,0,0,0,spam
Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,16,9,12,114,7,0,1,18,spam
If i not meeting ü all rite then i'll go home lor. If ü dun feel like comin it's ok.,20,2,18,84,4,0,0,0,spam
No chikku nt yet.. Ya i'm free,7,2,5,30,3,0,1,0,spam
"Aldrine, rakhesh ex RTM here.pls call.urgent.",6,4,4,45,4,0,1,0,spam
YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,22,12,15,109,5,0,0,8,spam
FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,29,18,18,158,6,0,1,19,spam
"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p",25,16,15,136,4,0,0,17,spam
"Sir Goodmorning, Once free call me.",6,3,3,35,2,0,1,0,spam
Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,25,17,15,126,5,0,1,0,spam
"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876",29,13,19,158,12,0,1,27,spam
"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:""Dont wake up early in d mrng'' GOOD night",62,11,54,301,15,0,1,3,spam
"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat.",36,6,29,198,13,0,0,0,spam
"I love you !!! You know? Can you feel it? Does it make your belly warm? I wish it does, my love ... I shall meet you in your dreams, Ahmad ... *adoring kiss*",34,7,24,157,16,0,0,0,spam
"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)",24,3,19,156,11,0,1,25,spam
"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?",11,1,10,61,8,0,0,0,spam
We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,28,21,18,158,4,0,0,14,spam
"No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs..",40,1,39,204,27,0,0,0,spam
URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only,27,22,17,158,5,0,2,18,spam
74355 XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC,24,13,13,118,2,0,1,17,spam
"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",22,15,17,159,6,0,0,0,spam
Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost£3.75max,27,15,13,160,4,0,0,16,spam
Let's pool our money together and buy a bunch of lotto tickets. If we win I get &lt;#&gt; % u get &lt;#&gt; %. Deal?,24,4,18,116,16,0,1,0,spam
I to am looking forward to all the sex cuddling.. Only two more sleeps,14,2,12,70,2,0,0,0,spam
oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight,29,4,25,148,12,0,1,0,spam
Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890£1.50 per msg,26,15,18,151,5,0,1,23,spam
"Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",26,11,16,138,5,0,1,2,spam
Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,6,7,2,109,18,1,1,19,spam
"THATS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONT WORRY.C U L8TR HUN!LOVE Yaxxx",18,73,0,102,5,0,0,1,spam
